age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
49,blue-collar,married,primary,no,1050,yes,no,unknown,18,jun,84,5,-1,0,unknown,no
44,services,married,primary,no,-79,yes,no,unknown,7,may,179,2,-1,0,unknown,no
54,management,married,unknown,no,831,yes,yes,telephone,2,jul,139,1,125,2,other,no
30,management,single,tertiary,no,2592,no,no,cellular,19,nov,50,1,-1,0,unknown,no
45,entrepreneur,married,secondary,no,107,no,no,cellular,19,aug,129,11,-1,0,unknown,no
38,management,married,secondary,no,1574,no,no,unknown,5,jun,636,1,-1,0,unknown,no
29,self-employed,single,tertiary,no,871,yes,no,cellular,2,jun,310,1,-1,0,unknown,no
39,management,married,tertiary,no,562,no,no,cellular,13,sep,303,2,-1,0,unknown,no
26,student,single,secondary,no,6036,no,no,cellular,1,oct,152,1,-1,0,unknown,no
42,management,single,tertiary,no,3371,yes,yes,cellular,13,aug,284,1,92,2,failure,no
58,technician,divorced,secondary,no,2270,no,no,unknown,20,jun,24,4,-1,0,unknown,no
58,blue-collar,divorced,primary,no,1299,no,no,cellular,19,jul,128,2,234,2,failure,no
50,management,divorced,tertiary,no,11998,no,no,cellular,21,nov,349,1,-1,0,unknown,no
28,services,single,secondary,no,348,yes,no,unknown,21,may,86,2,-1,0,unknown,no
33,management,married,tertiary,no,307,no,no,unknown,16,may,806,4,-1,0,unknown,no
44,management,married,tertiary,no,105,yes,no,unknown,6,may,1529,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,1270,yes,no,unknown,17,jun,277,1,-1,0,unknown,no
50,blue-collar,married,primary,no,419,yes,no,unknown,13,may,116,4,-1,0,unknown,no
38,retired,single,secondary,no,44,no,no,unknown,29,may,148,1,-1,0,unknown,no
47,blue-collar,single,primary,no,159,yes,no,cellular,18,may,7,6,357,13,other,no
33,management,single,tertiary,no,1431,no,no,cellular,30,apr,94,1,85,2,failure,no
44,technician,divorced,secondary,no,316,yes,no,cellular,21,jul,163,3,-1,0,unknown,no
40,services,married,secondary,no,-378,yes,yes,cellular,13,may,541,1,295,6,failure,no
50,blue-collar,divorced,primary,no,2554,no,no,cellular,31,jul,51,2,-1,0,unknown,no
29,management,married,tertiary,no,900,no,no,cellular,17,jul,275,2,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,306,yes,no,unknown,20,jun,102,3,-1,0,unknown,no
42,admin.,married,secondary,no,4209,yes,no,unknown,5,jun,57,6,-1,0,unknown,no
49,blue-collar,married,unknown,no,2635,no,no,cellular,7,aug,88,2,-1,0,unknown,no
52,housemaid,married,primary,no,420,no,no,cellular,7,aug,139,4,-1,0,unknown,no
52,blue-collar,married,primary,no,58,yes,no,unknown,6,may,213,3,-1,0,unknown,no
41,services,married,secondary,no,1027,yes,no,unknown,2,jun,53,2,-1,0,unknown,no
40,management,married,tertiary,no,342,yes,no,cellular,13,may,133,4,-1,0,unknown,no
32,blue-collar,single,secondary,no,435,yes,no,unknown,21,may,373,2,-1,0,unknown,no
43,blue-collar,married,unknown,no,-19,no,yes,unknown,20,jun,241,2,-1,0,unknown,no
58,blue-collar,divorced,primary,no,474,yes,yes,cellular,18,jul,85,1,-1,0,unknown,no
29,management,single,tertiary,no,74,no,no,cellular,6,aug,174,1,-1,0,unknown,no
30,services,single,secondary,no,209,yes,no,unknown,6,may,30,2,-1,0,unknown,no
40,retired,single,secondary,no,1734,yes,no,unknown,3,jun,123,4,-1,0,unknown,no
57,housemaid,married,unknown,no,0,no,no,cellular,22,aug,173,1,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,340,yes,no,cellular,16,jul,206,2,-1,0,unknown,no
56,entrepreneur,married,tertiary,no,8741,yes,no,unknown,20,may,318,3,-1,0,unknown,no
29,management,single,tertiary,no,7345,no,no,cellular,30,apr,222,1,-1,0,unknown,no
52,self-employed,married,primary,no,1750,no,yes,unknown,20,jun,39,5,-1,0,unknown,no
42,management,married,tertiary,no,176,yes,no,cellular,23,jul,123,1,-1,0,unknown,no
33,admin.,married,secondary,no,61,yes,yes,unknown,8,may,116,2,-1,0,unknown,no
50,technician,married,secondary,no,7098,yes,no,unknown,29,may,92,1,-1,0,unknown,no
44,unemployed,married,secondary,no,728,yes,no,unknown,14,may,21,11,-1,0,unknown,no
77,retired,married,primary,no,2223,no,no,telephone,10,aug,365,2,187,1,success,no
34,technician,married,secondary,no,393,yes,no,cellular,15,may,314,2,177,6,other,no
48,blue-collar,single,unknown,no,2961,no,no,unknown,19,jun,361,1,-1,0,unknown,no
39,management,married,tertiary,no,3,yes,no,cellular,7,may,1145,1,170,1,failure,no
35,blue-collar,married,primary,no,198,yes,no,unknown,9,may,471,2,-1,0,unknown,no
50,services,married,secondary,no,2420,yes,no,cellular,20,apr,102,6,235,13,failure,no
35,blue-collar,single,secondary,no,448,no,yes,cellular,20,nov,1031,6,-1,0,unknown,no
27,blue-collar,married,primary,no,237,yes,no,cellular,22,jul,283,6,-1,0,unknown,no
48,management,married,tertiary,no,308,yes,no,cellular,14,jul,125,5,-1,0,unknown,no
54,housemaid,divorced,secondary,no,1327,no,no,unknown,5,jun,115,2,-1,0,unknown,no
54,admin.,married,secondary,no,865,yes,no,cellular,17,nov,71,1,-1,0,unknown,no
56,blue-collar,divorced,primary,no,596,no,no,unknown,12,jun,123,1,-1,0,unknown,no
42,blue-collar,married,primary,no,803,yes,no,unknown,7,may,171,2,-1,0,unknown,no
36,management,married,tertiary,no,518,no,no,cellular,21,aug,48,1,-1,0,unknown,no
50,management,married,unknown,no,5043,yes,yes,cellular,8,apr,201,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,-145,yes,no,cellular,15,apr,1372,4,-1,0,unknown,no
36,services,married,secondary,no,321,yes,no,cellular,15,jul,160,2,-1,0,unknown,no
33,technician,married,secondary,no,5083,no,no,cellular,12,apr,175,1,-1,0,unknown,no
39,services,married,secondary,no,1099,no,no,unknown,29,may,134,6,-1,0,unknown,no
32,technician,single,secondary,no,28,yes,no,cellular,18,nov,368,1,-1,0,unknown,no
34,technician,divorced,tertiary,no,1242,yes,no,unknown,29,may,578,3,-1,0,unknown,no
44,blue-collar,married,primary,no,3407,yes,no,unknown,15,may,179,2,-1,0,unknown,no
47,management,divorced,tertiary,no,313,yes,no,unknown,6,jun,114,7,-1,0,unknown,no
38,self-employed,married,secondary,no,736,yes,no,unknown,20,may,775,1,-1,0,unknown,no
43,admin.,married,secondary,no,323,yes,yes,cellular,12,may,43,3,369,2,failure,no
70,retired,divorced,primary,no,4531,no,no,cellular,18,may,445,1,-1,0,unknown,no
30,student,single,secondary,no,0,yes,no,cellular,19,nov,661,1,-1,0,unknown,no
40,management,single,tertiary,no,1265,yes,no,unknown,7,may,97,1,-1,0,unknown,no
72,management,married,tertiary,no,7003,no,no,telephone,24,jul,116,3,-1,0,unknown,no
55,technician,married,secondary,no,0,yes,no,unknown,16,may,248,3,-1,0,unknown,no
46,housemaid,divorced,primary,no,41,no,no,cellular,11,aug,100,2,-1,0,unknown,no
40,services,single,secondary,no,737,yes,no,unknown,12,may,117,2,-1,0,unknown,no
31,technician,single,secondary,no,-466,no,no,cellular,22,aug,142,1,-1,0,unknown,no
43,management,married,tertiary,no,2696,yes,no,cellular,28,aug,86,10,-1,0,unknown,no
33,technician,single,secondary,no,341,no,yes,unknown,12,may,289,3,-1,0,unknown,no
38,admin.,divorced,secondary,no,859,yes,yes,cellular,8,may,52,1,302,4,failure,no
31,admin.,married,secondary,no,377,no,no,cellular,31,jul,384,4,-1,0,unknown,no
60,retired,married,secondary,no,2077,yes,no,unknown,14,may,163,1,-1,0,unknown,no
35,technician,married,secondary,no,114,yes,yes,cellular,9,sep,105,3,97,4,failure,no
35,housemaid,married,tertiary,no,11219,no,no,cellular,12,aug,699,2,79,1,failure,no
41,unemployed,single,primary,no,2171,no,no,telephone,31,jul,120,2,-1,0,unknown,no
32,technician,single,secondary,no,0,no,no,cellular,3,feb,446,1,-1,0,unknown,no
41,blue-collar,married,primary,no,0,yes,no,cellular,6,feb,620,4,200,4,success,no
48,technician,married,secondary,no,0,yes,yes,unknown,15,may,964,2,-1,0,unknown,no
34,technician,married,tertiary,no,16992,yes,no,cellular,29,jan,71,1,245,1,failure,no
58,unemployed,married,primary,no,4967,no,no,telephone,4,feb,176,3,-1,0,unknown,no
31,blue-collar,married,primary,no,224,yes,no,unknown,20,jun,20,19,-1,0,unknown,no
56,blue-collar,married,primary,no,3643,no,no,unknown,20,jun,11,3,-1,0,unknown,no
29,self-employed,single,tertiary,no,8749,no,no,telephone,17,feb,141,7,-1,0,unknown,no
35,admin.,married,secondary,no,34,yes,no,cellular,13,may,249,2,365,3,failure,no
46,technician,married,secondary,no,0,no,no,cellular,19,nov,54,1,-1,0,unknown,no
34,technician,divorced,primary,no,3744,yes,no,unknown,21,may,489,2,-1,0,unknown,no
35,technician,married,tertiary,no,1006,no,no,cellular,22,aug,69,4,-1,0,unknown,no
33,blue-collar,married,primary,no,392,yes,no,unknown,23,may,302,1,-1,0,unknown,no
34,technician,married,tertiary,no,2656,yes,no,cellular,24,jul,302,1,-1,0,unknown,no
27,self-employed,married,secondary,yes,254,yes,yes,cellular,29,jan,194,1,188,1,failure,no
51,technician,married,secondary,no,-379,yes,no,cellular,5,aug,261,1,-1,0,unknown,no
36,admin.,married,secondary,no,1954,yes,yes,unknown,30,may,199,3,-1,0,unknown,no
47,services,married,secondary,no,1269,yes,no,cellular,7,may,181,1,253,6,other,no
23,student,single,secondary,no,834,yes,no,cellular,6,may,283,3,-1,0,unknown,no
50,blue-collar,divorced,primary,no,149,yes,no,unknown,7,may,74,1,-1,0,unknown,no
38,admin.,single,tertiary,no,-898,yes,no,cellular,9,apr,345,2,323,1,failure,no
29,unemployed,single,unknown,no,67,no,no,cellular,28,jan,330,2,-1,0,unknown,no
30,admin.,single,secondary,no,1282,yes,no,cellular,6,may,346,3,356,2,other,no
38,entrepreneur,married,primary,no,350,yes,no,cellular,8,may,75,1,-1,0,unknown,no
31,admin.,single,secondary,no,270,no,no,cellular,16,nov,176,1,200,2,success,no
30,technician,single,secondary,no,8826,yes,no,cellular,20,apr,90,3,151,3,other,no
33,management,single,tertiary,no,372,yes,yes,cellular,6,may,155,1,-1,0,unknown,no
42,entrepreneur,married,tertiary,no,257,no,yes,cellular,18,nov,340,2,-1,0,unknown,no
32,admin.,single,secondary,no,1465,no,no,telephone,30,jan,118,5,-1,0,unknown,no
27,admin.,single,secondary,no,592,yes,yes,cellular,5,feb,466,3,-1,0,unknown,no
45,blue-collar,married,secondary,no,1335,yes,no,cellular,25,aug,702,2,-1,0,unknown,no
43,blue-collar,married,primary,no,2273,yes,no,cellular,14,apr,424,2,147,3,failure,no
27,admin.,single,secondary,no,-215,yes,no,unknown,20,may,89,3,-1,0,unknown,no
24,technician,single,tertiary,no,368,no,no,cellular,7,oct,197,2,-1,0,unknown,no
31,management,married,unknown,no,0,yes,no,unknown,26,may,763,6,-1,0,unknown,no
44,management,divorced,tertiary,no,347,yes,yes,cellular,14,aug,63,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,349,yes,no,cellular,20,apr,365,1,-1,0,unknown,no
39,technician,single,tertiary,no,139,no,no,telephone,19,aug,328,1,79,1,failure,no
38,technician,single,secondary,no,31,yes,no,cellular,11,jul,891,2,-1,0,unknown,no
37,blue-collar,married,primary,no,5,yes,no,unknown,23,may,266,2,-1,0,unknown,no
43,blue-collar,married,primary,no,991,yes,no,cellular,14,may,111,2,-1,0,unknown,no
32,admin.,single,secondary,no,299,yes,no,cellular,20,apr,177,2,348,2,failure,no
34,blue-collar,married,secondary,no,398,yes,no,cellular,3,jun,161,2,-1,0,unknown,no
39,services,single,secondary,no,1048,yes,no,cellular,15,jun,108,1,32,1,failure,no
55,technician,divorced,tertiary,no,1402,no,no,cellular,19,aug,187,4,-1,0,unknown,no
29,student,married,tertiary,no,149,yes,no,unknown,26,may,367,4,-1,0,unknown,no
42,blue-collar,single,secondary,no,1306,yes,no,unknown,15,may,265,1,-1,0,unknown,no
42,self-employed,married,tertiary,no,-266,no,yes,unknown,25,jun,322,1,-1,0,unknown,no
49,technician,divorced,secondary,no,-236,yes,no,unknown,26,may,204,2,-1,0,unknown,no
25,student,single,tertiary,no,-380,no,no,cellular,28,jul,108,4,-1,0,unknown,no
55,unemployed,married,secondary,no,549,no,no,cellular,18,aug,43,5,-1,0,unknown,no
45,blue-collar,married,primary,no,1951,no,no,cellular,12,aug,73,2,-1,0,unknown,no
55,technician,divorced,secondary,no,225,no,yes,cellular,14,jul,116,2,-1,0,unknown,no
26,student,single,secondary,no,3090,no,no,cellular,26,jul,379,1,339,1,failure,no
27,blue-collar,single,secondary,no,940,yes,no,cellular,15,may,141,1,343,3,failure,no
53,services,married,secondary,no,2774,no,yes,unknown,19,jun,193,1,-1,0,unknown,no
31,admin.,married,secondary,no,184,yes,no,unknown,12,may,378,3,-1,0,unknown,no
29,services,married,secondary,no,13,no,no,cellular,10,jul,90,1,-1,0,unknown,no
41,blue-collar,married,primary,no,3803,yes,no,cellular,20,nov,611,3,-1,0,unknown,no
44,services,married,primary,no,2386,yes,no,cellular,7,may,228,2,-1,0,unknown,no
43,unemployed,married,secondary,no,1630,no,no,cellular,29,jul,153,3,-1,0,unknown,no
59,retired,married,primary,no,56,no,no,cellular,21,aug,432,5,-1,0,unknown,no
20,admin.,single,secondary,no,66,yes,no,unknown,19,jun,75,2,-1,0,unknown,no
33,blue-collar,married,primary,no,233,yes,no,unknown,29,may,428,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,5078,yes,no,telephone,8,may,139,1,-1,0,unknown,no
38,management,married,tertiary,no,1440,no,no,cellular,11,aug,111,2,-1,0,unknown,no
52,admin.,married,secondary,no,347,no,no,cellular,11,aug,217,2,-1,0,unknown,no
39,management,divorced,tertiary,no,373,no,no,cellular,26,aug,148,4,-1,0,unknown,no
48,technician,single,secondary,no,309,no,no,cellular,7,aug,190,2,-1,0,unknown,no
47,admin.,married,secondary,no,0,no,no,cellular,9,apr,159,1,-1,0,unknown,no
30,admin.,single,tertiary,no,33,yes,no,cellular,25,jul,396,1,-1,0,unknown,no
60,retired,married,secondary,no,8121,yes,yes,cellular,18,aug,98,7,-1,0,unknown,no
58,retired,married,secondary,no,919,yes,yes,cellular,30,apr,329,2,346,2,failure,no
55,management,married,tertiary,no,913,no,no,unknown,17,jun,462,5,-1,0,unknown,no
63,retired,married,primary,no,1084,no,no,cellular,14,oct,201,1,183,1,success,no
56,housemaid,single,secondary,no,68,no,yes,cellular,30,jul,85,3,-1,0,unknown,no
30,self-employed,married,tertiary,no,1596,yes,no,cellular,19,aug,195,2,-1,0,unknown,no
30,management,single,tertiary,no,140,no,no,cellular,28,jan,186,1,-1,0,unknown,no
43,blue-collar,married,primary,no,250,yes,no,cellular,12,may,144,5,342,16,failure,no
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no
33,technician,single,tertiary,no,172,no,no,unknown,7,jun,13,1,-1,0,unknown,no
33,management,single,tertiary,no,23,no,no,cellular,20,aug,216,3,-1,0,unknown,no
55,admin.,married,secondary,no,9329,no,no,cellular,22,jun,136,1,95,1,failure,no
34,self-employed,single,unknown,no,687,yes,no,cellular,14,may,99,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,4855,yes,no,cellular,9,jul,285,1,-1,0,unknown,no
36,management,married,secondary,no,699,no,no,cellular,26,aug,20,8,-1,0,unknown,no
34,technician,single,tertiary,no,2257,yes,no,unknown,9,may,62,1,-1,0,unknown,no
36,self-employed,married,tertiary,no,943,no,no,cellular,20,nov,115,3,-1,0,unknown,no
52,retired,single,secondary,no,316,no,no,cellular,12,may,463,3,-1,0,unknown,no
31,student,single,secondary,no,735,no,no,cellular,7,apr,88,3,322,1,other,no
31,management,single,tertiary,no,18,no,no,cellular,8,aug,82,2,-1,0,unknown,no
47,blue-collar,divorced,primary,no,409,yes,no,cellular,13,may,143,2,364,1,other,no
37,services,married,secondary,no,2915,no,no,cellular,26,may,314,2,-1,0,unknown,no
40,admin.,married,secondary,no,67,no,yes,unknown,20,jun,70,5,-1,0,unknown,no
32,entrepreneur,married,unknown,no,73,yes,no,cellular,9,jul,175,1,-1,0,unknown,no
37,blue-collar,married,unknown,no,444,no,no,cellular,1,oct,143,1,94,9,other,no
27,services,married,secondary,no,54,yes,no,cellular,18,may,97,1,370,1,failure,no
36,blue-collar,married,unknown,no,6,no,no,unknown,20,jun,41,7,-1,0,unknown,no
33,admin.,married,secondary,no,13160,no,no,cellular,10,jul,212,1,-1,0,unknown,no
53,technician,married,secondary,no,530,no,no,cellular,18,nov,244,1,-1,0,unknown,no
52,retired,divorced,secondary,no,246,yes,no,unknown,27,may,181,1,-1,0,unknown,no
57,management,married,tertiary,no,29,no,yes,cellular,16,jul,294,1,-1,0,unknown,no
57,retired,divorced,secondary,no,-331,yes,no,unknown,6,may,531,1,-1,0,unknown,no
63,management,married,tertiary,no,5112,no,no,telephone,10,aug,255,3,-1,0,unknown,no
41,services,married,secondary,no,841,yes,no,cellular,7,jul,250,2,-1,0,unknown,no
52,housemaid,married,secondary,no,1752,no,yes,telephone,21,nov,346,4,123,8,failure,no
42,admin.,single,primary,no,629,yes,no,unknown,29,may,164,3,-1,0,unknown,no
59,admin.,married,secondary,no,6264,no,no,cellular,22,aug,353,16,-1,0,unknown,no
57,admin.,married,secondary,no,2,no,no,telephone,10,jul,144,2,-1,0,unknown,no
34,management,married,tertiary,no,105,yes,no,unknown,6,may,314,3,-1,0,unknown,no
38,management,married,tertiary,no,595,yes,no,cellular,18,nov,70,1,-1,0,unknown,no
55,technician,married,secondary,no,176,yes,no,cellular,28,jul,106,2,-1,0,unknown,no
43,technician,divorced,secondary,no,-36,yes,no,cellular,5,aug,292,1,-1,0,unknown,no
45,housemaid,married,primary,no,317,yes,no,cellular,8,apr,325,2,-1,0,unknown,no
57,admin.,married,secondary,no,1275,no,yes,cellular,15,jul,377,4,-1,0,unknown,no
55,admin.,married,secondary,no,6207,yes,no,unknown,26,jun,113,5,-1,0,unknown,no
39,management,single,tertiary,no,759,yes,no,cellular,28,jul,310,5,-1,0,unknown,no
54,technician,married,secondary,no,473,no,yes,cellular,13,aug,112,1,-1,0,unknown,no
26,blue-collar,married,secondary,no,484,yes,no,unknown,19,may,48,2,-1,0,unknown,no
55,technician,married,secondary,no,9774,yes,no,cellular,20,nov,227,1,-1,0,unknown,no
31,blue-collar,married,primary,no,11,yes,no,unknown,9,may,399,3,-1,0,unknown,no
40,blue-collar,married,primary,no,105,yes,no,cellular,14,may,143,2,370,2,failure,no
37,housemaid,divorced,primary,no,608,no,no,unknown,17,jun,108,1,-1,0,unknown,no
48,blue-collar,married,primary,no,1757,yes,no,unknown,15,may,90,1,-1,0,unknown,no
37,management,married,tertiary,no,293,yes,no,cellular,11,may,304,1,349,4,failure,no
31,blue-collar,married,secondary,no,-84,no,yes,cellular,15,jul,75,4,-1,0,unknown,no
51,services,married,secondary,no,753,yes,no,cellular,7,may,541,2,-1,0,unknown,no
37,management,single,tertiary,no,105,yes,no,cellular,8,may,349,1,-1,0,unknown,no
41,blue-collar,single,primary,no,1649,yes,no,unknown,16,may,312,3,-1,0,unknown,no
57,admin.,married,secondary,no,16873,no,no,cellular,14,oct,219,3,372,1,failure,no
37,housemaid,married,secondary,no,285,no,no,unknown,16,jun,401,2,-1,0,unknown,no
35,management,married,tertiary,no,47,no,yes,cellular,20,aug,44,9,-1,0,unknown,no
31,blue-collar,single,tertiary,no,60,yes,yes,unknown,6,may,389,1,-1,0,unknown,no
44,services,single,secondary,no,532,yes,no,cellular,15,may,550,2,340,2,failure,no
30,technician,single,secondary,no,341,no,no,unknown,23,feb,20,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,1577,yes,no,cellular,17,apr,188,1,-1,0,unknown,no
29,housemaid,married,primary,no,132,no,no,cellular,5,feb,559,5,-1,0,unknown,no
59,unemployed,married,primary,no,46,no,no,telephone,29,jul,44,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,244,yes,yes,cellular,2,feb,212,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,-723,yes,no,cellular,25,jul,112,2,-1,0,unknown,no
26,entrepreneur,married,secondary,no,-306,no,yes,cellular,8,jul,342,1,-1,0,unknown,no
89,retired,married,primary,no,0,no,no,telephone,27,sep,157,5,-1,0,unknown,no
47,services,divorced,secondary,no,829,no,yes,unknown,18,jun,466,2,-1,0,unknown,no
33,blue-collar,single,unknown,no,514,yes,no,cellular,17,apr,225,1,-1,0,unknown,no
43,management,married,tertiary,no,1379,yes,no,unknown,27,may,383,3,-1,0,unknown,no
34,unemployed,married,secondary,no,1375,no,no,cellular,21,nov,148,1,-1,0,unknown,no
40,admin.,single,secondary,no,419,no,yes,cellular,28,jul,100,16,-1,0,unknown,no
31,management,married,tertiary,no,3914,no,yes,cellular,29,jan,266,1,-1,0,unknown,no
59,self-employed,married,primary,no,671,yes,no,cellular,15,may,57,2,332,3,failure,no
42,blue-collar,married,primary,no,2003,yes,no,cellular,17,apr,177,3,-1,0,unknown,no
57,retired,married,secondary,no,2020,no,no,unknown,19,jun,93,4,-1,0,unknown,no
32,blue-collar,married,secondary,no,214,yes,no,unknown,8,may,190,1,-1,0,unknown,no
